Datum Zeit; Schwartenberg TEMP; Schwartenberg FEUCHT; Schwartenberg STRAHL; Schwartenberg DRUCK; Schwartenberg BEN; Schwartenberg NO; Schwartenberg NO2; Schwartenberg O3; Schwartenberg PM10_TEOM; Schwartenberg SO2
; GRADC; PROZ; W/m2; hPa; µg/m³; µg/m³; µg/m³; µg/m³; µg/m³; µg/m³
28.08.2022 17:00;15,7;89,3;313;1019;0,1;1;2;77;19;1,6
28.08.2022 16:00;14,5;94;169;1019;0,1;1;2;74;15;1,3
28.08.2022 15:00;13,7;97,2;220;1019;0,1;1;2;73;21;1,2
28.08.2022 14:00;13,1;100;162;1019;0,1;1;2;70;16;1
28.08.2022 13:00;13;100;159;1018;0,1;1;4;63;16;0,5
28.08.2022 12:00;12,5;100;91;1018;0,1;1;2;62;10;0,5
28.08.2022 11:00;12,1;100;129;1018;0,1;1;2;55;9;0,5
28.08.2022 10:00;11,7;100;153;1017;0,1;1;2;53;5;0,5
28.08.2022 09:00;11,8;100;67;1017;0,1;1;3;50;5;0,5
28.08.2022 08:00;12;100;25;1017;0,1;1;3;52;8;0,5
28.08.2022 07:00;12,6;100;7;1016;0,1;1;3;56;6;0,5
28.08.2022 06:00;12,9;100;3;1016;0,1;1;2;64;5;0,5
28.08.2022 05:00;13,3;100;0;1015;0,1;1;2;70;2;0,5
28.08.2022 04:00;13,8;100;0;1016;0,1;1;2;76;2;0,5
28.08.2022 03:00;14,1;100;0;1015;0,1;1;2;67;2;0,5
28.08.2022 02:00;14,5;100;0;1015;0,1;1;2;74;2;0,5
28.08.2022 01:00;14,7;100;0;1015;0,1;1;2;80;2;0,5
28.08.2022 00:00;14,7;100;0;1015;0,1;1;2;85;2;0,5
27.08.2022 23:00;15,2;100;0;1015;0,1;1;2;79;2;1
27.08.2022 22:00;15,2;100;0;1016;0,1;1;2;84;2;0,5
27.08.2022 21:00;15;100;0;1016;0,1;1;2;95;2;1,1
27.08.2022 20:00;15,6;100;0;1015;0,1;1;2;90;2;1
27.08.2022 19:00;16;100;3;1015;0,2;1;3;79;2;0,5
27.08.2022 18:00;16,1;100;26;1014;0,1;1;2;78;5;0,5
27.08.2022 17:00;16,2;100;44;1014;0,2;1;2;78;6;0,5
27.08.2022 16:00;16,8;100;95;1014;0,1;1;3;75;2;0,5
27.08.2022 15:00;16,8;100;143;1014;0,1;1;3;73;7;0,5
27.08.2022 14:00;16,6;100;64;1014;0,1;1;3;68;13;0,5
27.08.2022 13:00;17,3;99,8;242;1014;0,1;1;3;76;13;0,5
27.08.2022 12:00;16,6;100;170;1014;0,2;1;3;74;8;0,5
27.08.2022 11:00;16,4;100;121;1014;0,2;1;3;70;6;0,5
27.08.2022 10:00;16,2;100;95;1014; NaN;1;3;74;7;0,5
27.08.2022 09:00;15,8;100;69;1014; NaN;1;3;74;5;0,5
27.08.2022 08:00;15,8;100;36;1013; NaN;1;4;71;2;0,5
27.08.2022 07:00;15,9;100;19;1013; NaN;1;4;70;2;0,5
27.08.2022 06:00;15,9;100;3;1013; NaN;1;4;69;4;1,1
27.08.2022 05:00;16,2;100;0;1013;0,2;1;4;65;5;1,2
27.08.2022 04:00;16,4;100;0;1013;0,2;1;5;53;2;0,5
27.08.2022 03:00;16,4;100;0;1014;0,2;1;5;55;6;0,5
27.08.2022 02:00;16,4;100;0;1014;0,2;1;4;70;6;1
27.08.2022 01:00;16,1;100;0;1014;0,2;1;3;91;9;1,2
27.08.2022 00:00;16,3;98,1;0;1013;0,3;1;3;91;13;1,4
26.08.2022 23:00;16,4;97,9;0;1013;0,4;1;4;92;13;2,2
26.08.2022 22:00;17,2;99,2;0;1014;0,2;1;5;76;11;2
26.08.2022 21:00;18,6;87,7;0;1014;0,2;1;3;82;11;1,2
26.08.2022 20:00;18,8;79;1;1014;0,2;1;3;102;2;1,4
26.08.2022 19:00;18,2;82,9;25;1013;0,2;1;3;87;2;1,2
26.08.2022 18:00;18,9;82,5;59;1014;0,2;1;3;75;8;1,1
26.08.2022 17:00;18,9;79,5;85;1014;0,1;1;3;87;9;1,3
26.08.2022 16:00;18,5;82,3;92;1014;0,1;1;4;85;9;1,3
26.08.2022 15:00;18;92,1;74;1015;0,2;1;4;84;12;1,3
26.08.2022 14:00;20,3;89,1;47;1015;0,2;1;5;68;11;1,1
26.08.2022 13:00;21,5;84,5;185;1015;0,2;1;5;72;12;1
26.08.2022 12:00;21,4;85,1;403;1016;0,2;1;4;78;18;1,2
26.08.2022 11:00;21;84,1;180;1016;0,2;1;3;79;27;1,5
26.08.2022 10:00;21,3;84;328;1016;0,2;1;4;72;27;2,5
26.08.2022 09:00;20,6;89,5;236;1017;0,2;1;6;66;35;4,3
26.08.2022 08:00;18,9;95,2;84;1016;0,2;1;8;69;38;5,3
26.08.2022 07:00;18,3;97,4;37;1016;0,2;1;6;74;34;3,8
26.08.2022 06:00;18,1;98,1;8;1016;0,2;1;4;73;42;3,1
26.08.2022 05:00;18,4;96,3;0;1016;0,2;1;8;70;36;5,5
26.08.2022 04:00;18,3;96;0;1017;0,2;1;8;69;29;4,9
26.08.2022 03:00;18,8;92,3;0;1017;0,2;1;6;77;18;4,1
26.08.2022 02:00;19,1;90,7;0;1017;0,2;1;7;77;32;4
26.08.2022 01:00;19,2;88,8;0;1017;0,2;1;7;80;33;3,6
26.08.2022 00:00;19,2;89,8;0;1018;0,2;1;10;75;34;1,8
25.08.2022 23:00;19,5;90,5;0;1018;0,2;1;7;79;28;1,7
25.08.2022 22:00;19,5;92,6;0;1018;0,2;1;5;83;29;1,5
25.08.2022 21:00;19,7;90,1;0;1018;0,2;1;3;89;33;1,1
25.08.2022 20:00;20,4;85,3;1;1018;0,1;1;3;87;38;1
25.08.2022 19:00;21,4;78,9;31;1018;0,1;1;3;91;37;1
25.08.2022 18:00;22,1;75,2;106;1018;0,2;1;3;97;36;1,1
25.08.2022 17:00;22,8;73,5;147;1018;0,1;1;3;97;39;0,5
25.08.2022 16:00;24,6;61,7;494;1019;0,1;1;3;111;38;1,6
25.08.2022 15:00;23,6;66,5;228;1019;0,1;1;3;103;38;1,3
25.08.2022 14:00;24,3;63,6;409;1019;0,2;1;3;101;44;1,1
25.08.2022 13:00;24;65,9;571;1020;0,2;1;2;95;50;1,1
25.08.2022 12:00;22,1;73,9;422;1020;0,1;1;2;93;44;1
25.08.2022 11:00;21,6;75,4;234;1021;0,2;1;2;89;37;1,2
25.08.2022 10:00;21,4;78,4;340;1021;0,2;1;3;95;40;1,3
25.08.2022 09:00;20,9;80,9;280;1021;0,1;1;4;90;32;1,1
25.08.2022 08:00;20,2;82,6;210;1021;0,1;1;9;70;25;1,2
25.08.2022 07:00;19,1;84,7;74;1021;0,2;1;7;83;19;1,6
25.08.2022 06:00;17,1;93,9;24;1021;0,2;1;7;74;20;1,8
25.08.2022 05:00;17,5;93;0;1021;0,2;1;7;70;18;1,8
25.08.2022 04:00;17,4;94;0;1021;0,1;1;6;69;16;1,6
25.08.2022 03:00;17,4;93,9;0;1021;0,1;1;6;70;16;1,5
25.08.2022 02:00;17,3;91,2;0;1022;0,1;1;5;78;15;2
25.08.2022 01:00;17,2;89,2;0;1022;0,1;1;2;82;15;1,4
25.08.2022 00:00;17,2;90,8;0;1022;0,1;1;2;78;15;0,5
24.08.2022 23:00;17,3;91,8;0;1023;0,1;1;2;75;17;0,5
24.08.2022 22:00;17,4;93,9;0;1023;0,1;1;2;75;13;1
24.08.2022 21:00;17,7;91,9;0;1023;0,2;1;3;83;19;1,2
24.08.2022 20:00;18,3;86,1;1;1023;0,1;1;3;86;17;1,3
24.08.2022 19:00;20,4;78,9;53;1022;0,2;1;4;83;17;1,2
24.08.2022 18:00;21,2;75,2;215;1022;0,1;1;3;91;14;1,1
24.08.2022 17:00;21,1;74,5;196;1022;0,1;1;3;90;15;1
24.08.2022 16:00;21,2;76,4;391;1022;0,1;1;3;83;13;0,5
24.08.2022 15:00;21,1;76,3;413;1023;0,1;1;2;79;14;0,5
24.08.2022 14:00;20;80,9;271;1023;0,1;1;3;76;14;0,5
24.08.2022 13:00;20,2;81,2;405;1023;0,1;1;3;72;16;0,5
24.08.2022 12:00;19,7;84,7;539;1022;0,1;1;3;66;21;0,5
24.08.2022 11:00;17,8;92,6;245;1023;0,1;1;4;54;21;0,5
24.08.2022 10:00;17,1;94,6;160;1022;0,1;1;4;52;19;0,5
24.08.2022 09:00;16,2;98,9;135;1022;0,1;1;4;42;13;0,5
24.08.2022 08:00;15,5;100;66;1022;0,1;1;4;40;12;0,5
24.08.2022 07:00;15,6;99,9;52;1021;0,1;1;3;45;11;0,5
24.08.2022 06:00;15,2;99,8;12;1021;0,1;1;4;40;5;0,5
24.08.2022 05:00;15;100;0;1021;0,1;1;3;39;8;0,5
24.08.2022 04:00;14,9;100;0;1021;0,1;1;3;56;4;0,5
24.08.2022 03:00;14,7;100;0;1021;0,1;1;3;46;8;0,5
24.08.2022 02:00;14,8;100;0;1021;0,1;1;3;51;12;0,5
24.08.2022 01:00;14,8;99,6;0;1021;0,1;1;4;52;13;1
24.08.2022 00:00;15,3;97;0;1021;0,1;1;3;58;12;0,5
23.08.2022 23:00;15,4;95,6;0;1022;0,1;1;3;64;12;0,5
23.08.2022 22:00;15,6;94,2;0;1022;0,1;1;3;66;11;0,5
23.08.2022 21:00;15,3;95,4;0;1021;0,1;1;3;61;11;0,5
23.08.2022 20:00;15,3;95,3;1;1021;0,1;1;3;61;15;0,5
23.08.2022 19:00;15,4;94,9;19;1020;0,1;1;3;61;13;0,5
23.08.2022 18:00;15,9;93,9;52;1020;0,1;1;3;59;11;0,5
23.08.2022 17:00;15,7;94,6;87;1020;0,1;1;3;60;12;0,5
23.08.2022 16:00;15,4;95,7;123;1020;0,1;1;3;57;15;0,5
23.08.2022 15:00;14,9;96,6;104;1020;0,1;1;3;59;7;0,5
23.08.2022 14:00;14,9;94,6;130;1020; NaN;1;3;62;6;0,5
23.08.2022 13:00;14,2;97,8;151;1020; NaN;1;3;61;4;0,5
23.08.2022 12:00;13,7;100;152;1019; NaN;1;3;59;11;0,5
23.08.2022 11:00;13,3;100;196;1019; NaN;1;4;55;11;0,5
23.08.2022 10:00;12,9;100;117;1019; NaN;1;4;51;5;0,5
23.08.2022 09:00;12,4;100;99;1019;0,1;1;5;51;2;0,5
23.08.2022 08:00;12,1;100;45;1018;0,1;1;5;46;2;0,5
23.08.2022 07:00;12,1;100;14;1018;0,1;1;4;48;2;0,5
23.08.2022 06:00;12,1;100;2;1018;0,1;1;4;49;2;0,5
23.08.2022 05:00;12;100;0;1017;0,1;1;4;54;5;0,5
23.08.2022 04:00;12,2;100;0;1017;0,1;1;4;57;5;0,5
23.08.2022 03:00;12;100;0;1017;0,1;1;2;62;6;0,5
23.08.2022 02:00;12,2;100;0;1017;0,1;1;3;62;6;0,5
23.08.2022 01:00;12;100;0;1017;0,1;1;5;59;10;1,4
23.08.2022 00:00;11,6;100;0;1018;0,1;1;6;57;7;1,7
22.08.2022 23:00;11,7;98,2;0;1018;0,1;1;4;58;6;1
22.08.2022 22:00;12,1;94,3;0;1018;0,1;1;4;64;7;1,2
22.08.2022 21:00;12,8;88,8;0;1018;0,1;1;5;61;10;1,3
22.08.2022 20:00;13,6;83,8;2;1018;0,1;1;5;66;11;1,3
22.08.2022 19:00;14,1;82,1;20;1018;0,1;1;4;68;8;1,4
22.08.2022 18:00;14,5;80,3;47;1017;0,1;1;4;70;13;1,6
22.08.2022 17:00;15,1;78,8;64;1017;0,1;1;4;71;12;1,3
22.08.2022 16:00;15,7;76,2;98;1018;0,1;1;4;73;11;1,2
22.08.2022 15:00;16,3;71,8;239;1018;0,1;1;3;77;9;1,1
22.08.2022 14:00;16,2;70,4;293;1018;0,1;1;3;76;8;1,1
22.08.2022 13:00;16,1;72,1;306;1018;0,1;1;4;75;12;1,1
22.08.2022 12:00;16;71,9;361;1018; NaN;1;3;75;9;1,1
22.08.2022 11:00;16;74,8;461;1017; NaN;1;3;75;11;1,8
22.08.2022 10:00;15,5;80,3;509;1017; NaN;1;3;71;16;2,1
22.08.2022 09:00;13,9;86,5;414;1017; NaN;1;4;61;15;1,1
22.08.2022 08:00;13;82,8;202;1017; NaN;1;4;71;10;1
22.08.2022 07:00;12,5;85;77;1017;0,1;1;4;73;11;0,5
22.08.2022 06:00;11,7;85,2;15;1017;0,1;1;4;74;12;0,5
22.08.2022 05:00;11,8;83,5;0;1017;0,1;1;3;76;10;1,1
22.08.2022 04:00;12,3;79,8;0;1017;0,1;1;3;82;12;0,5
22.08.2022 03:00;12,5;78,6;0;1017;0,1;1;4;80;12;1
22.08.2022 02:00;13;76,2;0;1017;0,1;1;4;82;8;0,5
22.08.2022 01:00;13;76,3;0;1017;0,1;1;4;84;11;0,5
22.08.2022 00:00;13;77,3;0;1017;0,1;1;3;84;10;0,5
21.08.2022 23:00;12,7;79,1;0;1017;0,1;1;3;76;13;0,5
21.08.2022 22:00;12,6;80,8;0;1017;0,1;1;3;74;10;0,5
21.08.2022 21:00;13;80,8;0;1017;0,1;1;4;72;8;0,5
21.08.2022 20:00;13,7;80,4;1;1017;0,1;1;4;74;11;0,5
21.08.2022 19:00;15,7;70,9;78;1017;0,1;1;3;85;10;0,5
21.08.2022 18:00;16,7;68,6;265;1017;0,1;1;3;86;11;0,5
21.08.2022 17:00;16,1;70,9;287;1017;0,1;1;3;84;11;0,5
21.08.2022 16:00;15,9;70,3;393;1017;0,1;1;2;84;10;1,1
21.08.2022 15:00;15,4;77,5;246;1017; NaN;1;2;80;13;0,5
21.08.2022 14:00;15,4;78,4;288;1017; NaN;1;2;79;10;1,2
21.08.2022 13:00;15,5;83,1;437;1017; NaN;1;2;73;5;1
21.08.2022 12:00;15,1;89,5;314;1017; NaN;1;2;67;9;0,5
21.08.2022 11:00;15;98,9;233;1017; NaN;1;2;61;15;0,5
21.08.2022 10:00;14,7;100;153;1017;0,1;1;3;56;10;0,5
21.08.2022 09:00;14,3;100;131;1017;0,1;1;3;57;15;0,5
21.08.2022 08:00;14,1;100;88;1017;0,1;1;3;56;10;0,5
21.08.2022 07:00;13,8;100;29;1017;0,1;1;3;58;5;0,5
21.08.2022 06:00;13,4;100;10;1017;0,1;1;2;65;2;0,5
21.08.2022 05:00;13,4;100;0;1016;0,1;1;2;67;5;0,5
21.08.2022 04:00;14;100;0;1016;0,3;1;3;67;4;0,5
21.08.2022 03:00;14;100;0;1016;0,3;1;4;69;4;0,5
21.08.2022 02:00;14,1;100;0;1017;0,2;1;4;64;4;0,5
21.08.2022 01:00;14,2;100;0;1017;0,3;1;5;57;4;0,5
21.08.2022 00:00;14,1;100;0;1017;0,3;1;5;57;2;0,5
20.08.2022 23:00;14,1;100;0;1017;0,3;1;5;61;5;0,5
20.08.2022 22:00;14,2;100;0;1018;0,2;1;5;66;6;0,5
20.08.2022 21:00;14,2;100;0;1018;0,2;1;5;68;5;0,5
20.08.2022 20:00;14;100;0;1017;0,2;1;5;70;8;0,5
20.08.2022 19:00;14,2;100;4;1017;0,2;1;5;72;9;0,5
20.08.2022 18:00;14,4;100;17;1017;0,1;1;5;75;8;1
20.08.2022 17:00;14,3;100;73;1016;0,1;1;3;85;9;1
20.08.2022 16:00;14,4;100;58;1016;0,1;1;2;86;8;0,5
20.08.2022 15:00;14,2;100;91;1017;0,1;1;2;90;2;0,5
20.08.2022 14:00;14,1;100;74;1016;0,1;1;3;88;5;0,5
20.08.2022 13:00;14,2;100;77;1016;0,1;1;4;80;26;0,5
20.08.2022 12:00;14,1;100;90;1016;0,1;1;3;81;10;0,5
20.08.2022 11:00;13,6;100;114;1016;0,1;1;3;85;7;0,5
20.08.2022 10:00;13,2;100;63;1016;0,1;1;3;86;7;0,5
20.08.2022 09:00;13;100;38;1016;0,1;1;3;87;2;1
20.08.2022 08:00;12,8;100;25;1015;0,1;1;3;90;2;1,1
20.08.2022 07:00;13,5;100;11;1015;0,1;1;3;88;2;1
20.08.2022 06:00;14;100;2;1014;0,2;1;3;83;2;0,5
20.08.2022 05:00;14,3;100;0;1014;0,3;1;5;59;2;0,5
20.08.2022 04:00;14,4;100;0;1014;0,2;1;6;53;2;0,5
20.08.2022 03:00;14,7;100;0;1014;0,2;1;5;52;2;0,5
20.08.2022 02:00;14,9;100;0;1014;0,2;1;6;52;2;0,5
20.08.2022 01:00;15,2;100;0;1014;0,2;1;5;56;4;0,5
20.08.2022 00:00;15,3;100;0;1015;0,2;1;5;65;2;0,5
19.08.2022 23:00;15,4;100;0;1015;0,2;1;5;65;5;0,5
19.08.2022 22:00;15,4;100;0;1014;0,2;1;5;65;6;0,5
19.08.2022 21:00;15,4;100;0;1014;0,3;1;4;80;5;0,5
19.08.2022 20:00;15,6;100;1;1014;0,2;1;5;67;5;0,5
19.08.2022 19:00;15,8;100;7;1014;0,2;1;6;64;8;0,5
19.08.2022 18:00;16,3;100;27;1014;0,1;1;6;59;6;0,5
19.08.2022 17:00;16,4;100;59;1014;0,1;1;7;56;3;0,5
19.08.2022 16:00;16,7;100;43;1014;0,1;1;6;60;12;0,5
19.08.2022 15:00;17,3;100;108;1014;0,2;1;4;77;13;1
19.08.2022 14:00;17,4;100;113;1014;0,1;1;4;81;21;1
19.08.2022 13:00;17,1;100;115;1014;0,1;1;4;85;19;1,1
19.08.2022 12:00;16,7;100;94;1014;0,3;1;5;90;7;1,4
19.08.2022 11:00;16,7;100;107;1013;0,3;1;7;77;8;1,3
19.08.2022 10:00;16,8;100;118;1013;0,3;1;5;71;2;0,5
19.08.2022 09:00;16,5;100;96;1013;0,2;1;5;69;4;0,5
19.08.2022 08:00;16,4;100;26;1013;0,1;1;4;75;5;1,1
19.08.2022 07:00;16,1;100;19;1011;0,2;1;3;92;4;1,1
19.08.2022 06:00;16,1;100;5;1011;0,2;1;3;80;5;1
19.08.2022 05:00;16;100;0;1011;0,2;1;4;77;2;1
19.08.2022 04:00;16,1;100;0;1011;0,2;1;3;84;5;1,1
19.08.2022 03:00;15,9;100;0;1010;0,2;1;4;78;2;1
19.08.2022 02:00;16,1;100;0;1011;0,2;1;5;73;7;1,1
19.08.2022 01:00;16,2;100;0;1011;0,2;1;6;74;2;1,1
19.08.2022 00:00;16,6;100;0;1011;0,1;1;6;76;13;1,1
18.08.2022 23:00;16,7;100;0;1011;0,2;1;6;81;11;1,1
18.08.2022 22:00;17;98,7;0;1011;0,2;1;7;87;20;1,2
18.08.2022 21:00;17,7;94,9;0;1011;0,2;1;8;101;23;1,4
18.08.2022 20:00;19,3;83,2;1;1012;0,2;1;9;117;23;1,8
18.08.2022 19:00;21,3;69,1;30;1011;0,3;1;8;133;27;2,7
18.08.2022 18:00;22,7;64;145;1012;0,4;1;8;137;26;3,2
18.08.2022 17:00;23,7;59,9;293;1013;0,4;1;8;141;28;3,2
18.08.2022 16:00;24,2;55,5;409;1013;0,4;1;8;141;29;3,2
18.08.2022 15:00;24,7;53,8;645;1013;0,4;1;10;130;28;4,1
18.08.2022 14:00;22,6;60,3;473;1014;0,3;1;11;112;26;3,4
18.08.2022 13:00; NaN; NaN; NaN; NaN; NaN; NaN; NaN; NaN; NaN; NaN
18.08.2022 12:00;22,5;62,1;256;1014;0,3;1;10;103;15;3,1
18.08.2022 11:00;23;57,3;89;1014;0,3;1;11;111;17;3,7
18.08.2022 10:00;23,3;53;149;1014;0,2;1;8;118;17;3,7
18.08.2022 09:00;22;55,7;211;1014;0,1;1;10;114;14;4,5
18.08.2022 08:00;22,3;52,9;152;1013;0,1;1;7;120;12;3,8
18.08.2022 07:00;22,2;48,8;109;1013;0,1;1;9;127;9;4,2
18.08.2022 06:00;22,4;46,1;31;1013;0,1;1;5;139;11;2,3
18.08.2022 05:00;21,8;47,8;0;1013;0,1;1;4;136;12;3,2
18.08.2022 04:00;21,6;49,7;0;1013;0,1;1;7;131;12;6,9
18.08.2022 03:00;21,6;51;0;1014;0,1;1;6;137;11;5,2
18.08.2022 02:00;21,7;51,2;0;1014;0,1;1;6;144;12;3,8
18.08.2022 01:00;21,9;50,6;0;1014;0,2;1;7;146;14;5,5
18.08.2022 00:00;21,9;50,9;0;1014;0,1;1;14;134;16;13,7
17.08.2022 23:00;22,2;49,2;0;1014;0,1;1;11;139;21;5,9
17.08.2022 22:00;23;46,4;0;1014;0,1;1;6;152;24;3
17.08.2022 21:00;23,1;46;0;1014;0,1;1;5;147;14;2,4
17.08.2022 20:00;23,9;42,1;3;1014;0,3;1;8;138;16;3,9
17.08.2022 19:00;25,4;38,2;39;1014; NaN;1;6;144;12;7,4
17.08.2022 18:00;27,1;33,2;202;1014; NaN;1;4;143; NaN;4
17.08.2022 17:00;27,3;32,9;286;1014; NaN;1;3;141; NaN;2,6
17.08.2022 16:00;28;32,3;479;1014; NaN;1;3;137; NaN;2,2
17.08.2022 15:00;28,4;32,2;539;1014; NaN; NaN; NaN; NaN; NaN; NaN
17.08.2022 14:00;28,4;32,6;832;1014; NaN; NaN; NaN; NaN; NaN; NaN
17.08.2022 13:00;27,3;35,2;618;1015; NaN; NaN; NaN; NaN; NaN; NaN
17.08.2022 12:00;26,9;36,3;692;1015; NaN; NaN; NaN; NaN; NaN; NaN
17.08.2022 11:00;26,5;37,1;727;1015; NaN; NaN; NaN; NaN; NaN; NaN
17.08.2022 10:00;25,8;39,1;624;1015; NaN; NaN; NaN; NaN; NaN; NaN
17.08.2022 09:00;24,6;45,4;498;1014; NaN;1;9;118;14;6,5
17.08.2022 08:00;22,9;50,6;272;1014; NaN;2;21;103;8;13,8
17.08.2022 07:00;21,8;51,9;128;1014; NaN;1;10;118;12;5,7
17.08.2022 06:00;21;52;36;1014; NaN;1;3;130;10;1,4
17.08.2022 05:00;20,5;53,6;1;1014; NaN;1;2;129;9;1,2
17.08.2022 04:00;20,7;53,1;0;1014; NaN;1;3;127;7;1,2
17.08.2022 03:00;20,2;55;0;1014; NaN;1;4;124;8;1,2
17.08.2022 02:00;20,6;54,9;0;1014; NaN;1;3;125;12;1,4
17.08.2022 01:00;21,1;53,4;0;1014; NaN;1;3;129;11;1,2
17.08.2022 00:00;21;55,2;0;1014; NaN;1;3;131;10;1,3
16.08.2022 23:00;21,2;55,3;0;1014; NaN;1;3;132;21;1,5
16.08.2022 22:00;21,4;54,6;0;1014; NaN;1;4;126;12;1,7
16.08.2022 21:00;21,4;53,9;0;1014; NaN;1;4;123;11;1,6
16.08.2022 20:00;21,9;53,9;1;1013; NaN;1;4;119;12;1,4
16.08.2022 19:00;23,6;49,3;94;1013; NaN;1;4;117;11;1,2
16.08.2022 18:00;23,5;50,3;198;1013; NaN;1;3;119;12;1,2
16.08.2022 17:00;23,6;48,9;176;1013; NaN;1;3;118;7;1,3
16.08.2022 16:00;25,6;38,1;322;1012; NaN;1;3;121;8;1,8
16.08.2022 15:00;26,1;36,4;565;1012; NaN;1;3;123;9;1,9
16.08.2022 14:00;25,5;39,8;644;1012; NaN;1;3;123;12;1,9
16.08.2022 13:00;25,3;44;778;1013; NaN;1;4;133;14;4,6
16.08.2022 12:00;24,9;47,9;776;1013; NaN;1;5;129;9;5,5
16.08.2022 11:00;23;52,9;782;1013;0,1;1;3;113;8;1,2
16.08.2022 10:00;20,4;65,7;698;1013;0,1;1;3;110;7;1,1
16.08.2022 09:00;19,5;68,9;528;1012;0,1;1;3;102;9;0,5
16.08.2022 08:00;18,7;67,8;300;1012;0,1;1;3;107;4;1,1
16.08.2022 07:00;17,8;69,8;115;1011;0,1;1;3;106;6;1,2
16.08.2022 06:00;16,7;72,9;28;1011;0,1;1;3;106;8;1,2
16.08.2022 05:00;16,7;72,6;1;1011;0,1;1;3;106;8;1,3
16.08.2022 04:00;16,9;76,6;0;1010;0,1;1;3;104;9;1,4
16.08.2022 03:00;17,4;78,6;0;1010;0,1;1;3;111;11;1,6
16.08.2022 02:00;17,7;79,8;0;1010;0,1;1;3;103;11;1,4
16.08.2022 01:00;17,7;77,7;0;1010;0,1;1;4;95;10;1,1
16.08.2022 00:00;18,4;68,2;0;1010;0,1;1;3;101;10;1,3
15.08.2022 23:00;19,2;65,8;0;1010;0,1;1;4;103;7;1,9
15.08.2022 22:00;19;70,7;0;1009;0,2;1;4;101;10;2,3
15.08.2022 21:00;18,7;74,1;0;1009;0,1;1;3;101;9;1,9
15.08.2022 20:00;20;65,5;3;1008;0,1;1;3;118;6;2,1
15.08.2022 19:00;18,9;75,4;31;1008;0,2;1;3;102;11;1,7
15.08.2022 18:00;19;82,7;69;1008;0,1;1;4;80;16;1,4
15.08.2022 17:00;20,6;75,5;154;1008;0,2;1;3;86;13;1,4
15.08.2022 16:00;19,5;87,2;347;1008;0,1;1;3;86;14;1,2
15.08.2022 15:00;20,7;76,6;153;1007;0,1;1;3;95;9;1,6
15.08.2022 14:00;21,8;68,8;739;1008;0,1;1;2;107;13;2,2
15.08.2022 13:00;21,5;63,3;279;1008;0,5;1;4;115;25;5,1
15.08.2022 12:00;23,8;60,4;552;1008;1,8;1;7;121;26;13,8
15.08.2022 11:00;23,9;61,4;533;1008;0,7;1;12;150;17;21,9
15.08.2022 10:00;23,1;64,1;568;1008;0,4;1;10;97;16;9,2
15.08.2022 09:00;21,4;70,7;489;1008;0,6;2;12;83;13;11,3
15.08.2022 08:00;19,1;80;200;1008;0,6;2;15;73;14;13,9
15.08.2022 07:00;16,8;89,6;82;1008;0,8;2;19;66;15;16
15.08.2022 06:00;16,5;89,4;27;1008;0,5;1;15;70;14;10,4
15.08.2022 05:00;16,8;86,9;1;1008;0,3;1;9;79;16;6,6
15.08.2022 04:00;17;85,3;0;1008;0,6;1;9;78;16;11,1
15.08.2022 03:00;17,3;83,1;0;1008;0,4;1;12;82;13;13
15.08.2022 02:00;17,8;80,1;0;1008;0,4;1;11;80;12;12,8
15.08.2022 01:00;18,5;76,8;0;1009;0,3;1;15;77;17;15,8
15.08.2022 00:00;18,2;77,2;0;1009;0,2;1;5;95;13;3,5
14.08.2022 23:00;19;72,3;0;1010;0,2;1;2;101;13;1,4
14.08.2022 22:00;19,2;71,7;0;1010;0,1;1;2;102;14;1,5
14.08.2022 21:00;19,5;70;0;1010;0,1;1;1;99;12;1,2
14.08.2022 20:00;20,1;69;5;1010;0,1;1;2;98;14;1,2
14.08.2022 19:00;20,7;66,1;51;1010;0,2;1;2;99;12;1,1
14.08.2022 18:00;21,4;64,9;107;1011;0,1;1;1;102;11;0,5
14.08.2022 17:00;23,4;55,5;172;1011;0,1;1;1;97;12;1,2
14.08.2022 16:00;23,7;54;423;1012;0,1;1;1;100;12;1,1
14.08.2022 15:00;22,3;61;286;1012;0,1;1;1;99;10;0,5
14.08.2022 14:00;23,4;56;363;1013;0,2;1;2;100;10;1
14.08.2022 13:00;24,6;48,8;465;1013;0,1;1;2;105;10;1,2
14.08.2022 12:00;25,1;46,5;771;1013;0,2;1;1;106;12;1,2
14.08.2022 11:00;23,7;52,2;676;1014;0,1;1;2;108;9;1,4
14.08.2022 10:00;22,9;59,2;596;1015;0,1;1;2;95;2;1,4
14.08.2022 09:00;21,6;67,6;454;1015;0,2;1;2;79;11;1,3
14.08.2022 08:00;19,7;77,6;289;1015;0,2;1;2;70;10;1
14.08.2022 07:00;18,3;81,1;96;1015;0,2;1;6;78;10;1,4
14.08.2022 06:00;17,2;88,5;24;1015;0,1;1;14;75;13;2
14.08.2022 05:00;16,7;92,1;1;1016;0,1;1;4;75;13;1,6
14.08.2022 04:00;16,5;92,3;0;1016;0,2;1;6;73;12;1,6
14.08.2022 03:00;16,2;94,5;0;1016;0,2;1;7;72;12;1,8
14.08.2022 02:00;16,3;93,2;0;1016;0,2;1;7;75;9;1,6
14.08.2022 01:00;16,9;89,8;0;1017;0,2;1;5;83;12;1,7
14.08.2022 00:00;17;88,7;0;1017;0,2;1;3;88;12;2,3
